Name,Smile,AKTIP_hit,BCL2_hit,BCL_XL_hit,BCL_XL_SS_hit,CKIT_hit,ENE_A9_hit,EWSR1_hit,FGFR_hit,Glutamine_RS_hit,HBV_hit,HIV_SL3_hit,KLF6_mut_hit,KLF6_wt_hit,KRAS_hit,MYB_hit,MYCN_hit,MYC_Pu22_hit,MALAT1_hit,NRAS_hit,PreQ1_hit,Pre_miR_17_hit,Pre_miR_21_hit,Pre_miR_31_hit,Pro_mut_hit,Pro_wt_hit,RB1_hit,RRE2B_MeA_hit,RRE2B_hit,SAM_ll_hit,TPP_hit,TERRA_hit,VEGF_hit,ZTP_hit,Zika3PrimeUTR_hit,Zika_NS5_hit,MTOR_hit
NCGC00016024-06,c1cc(c(cc1C1C(C(c2c(cc(cc2O1)O)O)=O)O)O)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016026-11,COc1cc2c(N)nc(nc2cc1OC)N1CCN(CC1)C(C1CCCO1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016035-12,C(CN1CCN(CC1)c1cccc(c1)[Cl])CN1C(N2C=CC=CC2=N1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016083-13,CC(C)C(CCCN(C)CCc1ccc(c(c1)OC)OC)(C#N)c1ccc(c(c1)OC)OC,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016092-03,COc1ccccc1N1CCN(CC1)CCN(C(C1CCCCC1)=O)c1ccccn1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016101-09,Cc1cc(cc(C)c1CC1NCCN=1)C(C)(C)C,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016103-06,C(c1ccccc1)n1c2ccccc2c(c2ccc(CO)o2)n1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016107-06,CC(C)N(CCC(c1ccc2ccccc2c1)=O)Cc1ccccc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016210-06,Cc1c(C(c2cccc3ccccc23)=O)c2cccc3c2n1[C@H](CN1CCOCC1)CO3,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016229-13,CCCC1=CC(NC(N1)=S)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016241-11,C(c1ccco1)Nc1cc(c(cc1C(O)=O)S(N)(=O)=O)[Cl],0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016244-14,c1cnccc1C(NN)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016245-01,[H][C@]12CC(C[C@@]([H])([C@]3([H])[C@@]1([H])O3)N2C)OC(C(CO)c1ccccc1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016246-12,C(CCCN=C(N)N=C(N)Nc1ccc(cc1)[Cl])CCN=C(N)N=C(N)Nc1ccc(cc1)[Cl],0,0,0,0.0,0,0.0,1,0,,0,0,0,0,1,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1,,0,0.0,0.0,0,
NCGC00016256-16,CCc1c(c2ccc(cc2)[Cl])c(N)nc(N)n1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016258-07,CC1=CC(c2ccccc2C1=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016268-09,c1cc(cnc1)C(O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016270-10,C(c1ccc(c(c1)O)O)[C@@H](C(O)=O)N,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016285-08,c1cc(ccc1N)S(N)(=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016305-10,c1cnc(NS(c2ccc(cc2)N)(=O)=O)nc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016306-07,C1[C@H](C(NO1)=O)N,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016311-16,Cc1ccc(cc1)N(CC1NCCN=1)c1cccc(c1)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016332-03,Cc1cc2c(cc1C)N(C[C@H]([C@H]([C@H](CO)O)O)O)C1C(C(NC(N=1)=O)=O)=N2,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016345-09,CC1=CC(=O)Oc2cc(ccc12)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016360-05,C(c1ccccc1)Oc1ccc(cc1)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016361-13,CC(Nc1ccc(cc1)O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016364-03,CN(C)CC[C@H](c1ccc(cc1)[Cl])c1ccccn1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016371-05,c1c(cc(c(c1S(N)(=O)=O)[Cl])[Cl])S(N)(=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016375-10,COc1cc(NS(c2ccc(cc2)N)(=O)=O)nc(n1)OC,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016384-14,Cc1c(C)noc1NS(c1ccc(cc1)N)(=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016388-03,CN1CCc2cc3c(c(c2[C@@H]1[C@H]1c2ccc(c(c2C(=O)O1)OC)OC)OC)OCO3,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016407-11,Cc1nnc(NS(c2ccc(cc2)N)(=O)=O)s1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016408-10,c1ccnc(c1)NS(c1ccc(cc1)N)(=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016410-18,c1ccc2c(c1)nc(c1cscn1)[nH]2,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016418-14,COc1c2c(C=CC(=O)O2)cc2ccoc12,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016423-14,CC(C)c1c(c(c(C=O)c2c(c(c(C)cc12)c1c(C)cc2c(C(C)C)c(c(c(C=O)c2c1O)O)O)O)O)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016438-05,CC(C)NC(c1ccc(CNNC)cc1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016446-12,Cc1ncc(n1CCO)[N+]([O-])=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016447-02,[H][C@]12CC[C@]3(C)[C@@H](CC[C@]3([C@]2([H])CCC2=C[C@H](CC[C@]12C)O[C@H]1[C@@H]([C@@H]([C@H]([C@H](C)O1)O)O)O)O)C1C=CC(=O)OC=1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016456-12,C1=C(c2ccccc2)Oc2cc(cc(c2C1=O)O)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016457-03,C1C(c2c(cc(cc2O[C@@H]1c1ccc(cc1)O)O)O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016463-02,[H][C@]12C[C@]([H])(CNC1)C1=CC=CC(N1C2)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016467-05,C1=C(c2ccc(c(c2)O)O)Oc2cc(cc(c2C1=O)O)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016480-09,c1cc(ccc1C1=C(C(c2c(cc(cc2O1)O)O)=O)O)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016488-03,C(c1ccco1)Nc1c2c(ncn1)nc[nH]2,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016497-08,CCc1cc(ccn1)C(N)=S,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016526-11,COc1ccc2cc3c4cc5c(cc4CC[n+]3cc2c1OC)OCO5,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016530-06,COc1cnc(NS(c2ccc(cc2)N)(=O)=O)nc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016533-14,Cc1cc(NS(c2ccc(cc2)N)(=O)=O)no1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016543-08,C(CN=C(N)N=C(N)N)c1ccccc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016552-02,[H][C@]12[C@@H](C(N1C(=C(COC(C)=O)CS2)C(O)=O)=O)N,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016564-07,CN(C)C(=N)N=C(N)N,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016569-08,C1CC(CCC1CN)C(O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016599-05,C1C(=C(N)NC(N=1)=O)F,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016610-08,Cc1cccc(c1)N(C)C(Oc1ccc2ccccc2c1)=S,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016611-09,CCCCOc1ccc(CC(NO)=O)cc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016612-04,COc1c(NS(c2ccc(cc2)N)(=O)=O)ncnc1OC,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016623-06,C1COCCN1C(=N)N=C(N)N,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016641-01,C[C@@H]1[C@@](C=O)([C@@H]([C@H](O[C@H]2[C@H]([C@@H]([C@@H]([C@@H]([C@@H]2O)O)N=C(N)N)O)N=C(N)N)O1)O[C@@H]1[C@@H]([C@@H]([C@@H]([C@H](CO)O1)O)O)NC)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016643-10,CC1=CC(=O)Oc2c1cc1cc(C)oc1c2C,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016645-03,[H][C@@]12C(=C)c3cccc(c3C(=C1C([C@]1(C(=C(C([C@H]([C@]1([H])[C@H]2O)N(C)C)=O)C(N)=O)O)O)=O)O)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016656-01,C([C@@H]1[C@H]([C@@H]([C@H](n2cnc3c(N)ncnc23)O1)O)O)O.O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016672-04,CN(C)CCN(Cc1ccc(cc1)[Cl])c1ccccn1,0,1,0,0.0,0,0.0,1,0,,0,0,0,0,0,1,,0,0,,1,0.0,1.0,1.0,1.0,1.0,1,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016706-05,CCCCc1ccc2c(c1)[nH]c(NC(=O)OC)n2,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016710-04,C[C@@](c1ccccc1)(c1ccc(cc1)[Cl])OCC[C@@H]1CCCN1C,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016740-19,COc1cc2c(N)nc(nc2cc1OC)N1CCN(CC1)C(c1ccco1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016752-02,CCC[C@H]1C[C@H](C(N[C@@H]([C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)SC)O)O)O)[C@H](C)[Cl])=O)N(C)C1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016759-03,C[C@H](C(O)=O)c1ccc2cc(ccc2c1)OC,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016777-07,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)SC(C)(C)Sc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016786-14,CC(CCC(O)=O)=CCc1c(c2C(=O)OCc2c(C)c1OC)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016794-14,Cc1ccc(C)c(c1)OCCCC(C)(C)C(O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016797-04,[H][C@]12[C@@H](C(N1[C@H](C(O)=O)C(C)(C)S2)=O)NC([C@H](c1ccc(cc1)O)N)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016806-12,COC(Nc1nc2ccc(cc2[nH]1)C(c1ccccc1)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016831-04,COc1cc(c(C(CCCN2CCCC2)=O)c(c1)OC)OC,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016855-11,COC(Nc1nc2ccc(cc2[nH]1)Sc1ccccc1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016868-11,Cc1c(CC(=O)OCC(O)=O)c2cc(ccc2n1C(c1ccc(cc1)[Cl])=O)OC,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016872-09,C1CN(Cc2ccccc2[Cl])Cc2ccsc12,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016879-07,CC(C)NC(NS(c1cnccc1Nc1cccc(C)c1)(=O)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016889-05,CN1C(=C(c2c(ccs2)S1(=O)=O)O)C(Nc1ccccn1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016899-04,COc1ccc(cc1OC1CCCC1)[C@H]1CC(NC1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016916-12,CCN1C=C(C(O)=O)C(c2cc(c(cc12)N1CCNCC1)F)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016925-10,Cc1cnc(CS(c2nc3ccc(cc3[nH]2)OC)=O)c(C)c1OC,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016927-10,CCN1C=C(C(O)=O)C(c2cc(c(nc12)N1CCNCC1)F)=O,1,0,0,0.0,0,1.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,,0,0.0,0.0,0,
NCGC00016936-03,C[C@H]1[C@@H](C(N1S(O)(=O)=O)=O)NC(C(c1csc(N)n1)=NOC(C)(C)C(O)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016959-07,C1CC1N1C=C(C(O)=O)C(c2cc(c(cc12)N1CCNCC1)F)=O,0,0,0,0.0,0,1.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016960-03,CCC1=C(C)CN(C1=O)C(NCCc1ccc(cc1)S(NC(NC1CCC(C)CC1)=O)(=O)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016973-03,C(c1ccc(cc1)C(c1ccc(C#N)cc1)n1cncn1)#N,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016978-05,CCOc1cc(CC(N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)=O)ccc1C(O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016991-06,CCCOc1ccc(cc1N)C(=O)OCCN(CC)CC,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00016994-16,CC[C@@]1(C2C=C3c4c(CN3C(C=2COC1=O)=O)cc1ccccc1n4)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00017112-11,CC1=CC(N(C(=C1)C1CCCCC1)O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00017156-01,[H][C@]12[C@@H](C(N1C(=C(CSc1nnnn1C)CS2)C(O)=O)=O)NC([C@H](c1ccc(cc1)O)NC(N1CCN(CC)C(C1=O)=O)=O)=O.O.O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00017159-08,COc1cc(C=CC(CC(C=Cc2ccc(c(c2)OC)O)=O)=O)ccc1O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00017223-03,[H][C@@]12CC[C@@]3(C)[C@]4(C)CC[C@]5(CC[C@@H](C)[C@@H](C)[C@]5([H])C4=CC[C@]3([H])[C@@]2(C)CC[C@@H](C1(C)C)O)C(O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00017236-08,C1=C(c2ccccc2)Oc2cc(c(c(c2C1=O)O)O)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00017244-05,[H][C@@]12CC[C@@]3(C)[C@]4(C)CC[C@@]5(C)CC[C@@](C)(C[C@@]5([H])C4=CC([C@@]3([H])[C@@]2(C)CC[C@@H](C1(C)C)O)=O)C(O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
NCGC00017245-12,c1c2C(=O)Oc3c4c(cc(c3O)O)C(=O)Oc(c24)c(c1O)O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
